timestamp,sport,game_date,player,stat,line,opponent,risk_type,recommendation,score,confidence,result,actual_stat,reasons
2026-06-24 17:37:23,WNBA,2026-06-25,Natisha Hiedeman,PRA,24.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Breanna Stewart,PRA,31.5,SEA,NORMAL,LEAN LESS,-3.0,MEDIUM,DNP,DNP,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Natisha Hiedeman,PRA,29.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Paige Bueckers,PRA,39.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Chelsea Gray,PRA,29.5,DAL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Natisha Hiedeman,PRA,34.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jackie Young,PRA,34.5,DAL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Nneka Ogwumike,PRA,30.5,TOR,NORMAL,STRONG LESS,-4.0,HIGH,LOSS,33.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down.
2026-06-24 17:37:23,WNBA,2026-06-25,Jessica Shepard,PRA,24.5,LVA,GOBLIN,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jonquel Jones,PRA,25.0,SEA,NORMAL,STRONG LESS,-5.0,HIGH,LOSS,35.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,A'ja Wilson,PRA,44.5,DAL,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Marina Mabrey,PRA,30.5,LAS,NORMAL,STRONG LESS,-5.0,HIGH,LOSS,61.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Dominique Malonga,PRA,24.5,NYL,GOBLIN,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jessica Shepard,PRA,30.0,LVA,NORMAL,STRONG LESS,-5.0,HIGH,LOSS,40.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jessica Shepard,PRA,34.5,LVA,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Dominique Malonga,PRA,29.5,NYL,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,A'ja Wilson,PRA,49.5,DAL,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jessica Shepard,PRA,39.5,LVA,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Arike Ogunbowale,PRA,29.5,LVA,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Dominique Malonga,PRA,34.5,NYL,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-26 09:46:14,WNBA,2026-06-26,Angel Reese,PTS,9.5,GSV,GOBLIN,LEAN MORE,3.0,MEDIUM,WIN,15.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-06-26 09:46:14,WNBA,2026-06-26,Angel Reese,REB,11.5,GSV,NORMAL,LEAN MORE,3.0,MEDIUM,WIN,12.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-06-26 09:46:14,WNBA,2026-06-26,Kamilla Cardoso,REB,8.0,PDX,NORMAL,LEAN MORE,2.0,MEDIUM,PUSH,8.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down.
2026-06-26 09:46:14,WNBA,2026-06-26,Kamilla Cardoso,Pts+Rebs,22.5,PDX,NORMAL,PASS,0.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down.
2026-06-26 09:46:14,WNBA,2026-06-26,Veronica Burton,PTS,12.5,ATL,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-06-26 09:46:14,WNBA,2026-06-26,Olivia Nelson-Ododa,REB,6.5,WAS,DEMON,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-06-26 09:46:14,WNBA,2026-06-26,Sarah Ashlee Barker,3PTM,1.5,CHI,DEMON,PASS,-4.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Opponent average is below the line.
2026-06-26 09:46:14,WNBA,2026-06-26,Sonia Citron,PRA,25.5,CON,NORMAL,STRONG LESS,-5.0,HIGH,WIN,20.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-26 09:46:14,WNBA,2026-06-26,Emily Engstler,PTS,8.5,CHI,NORMAL,STRONG LESS,-5.0,HIGH,WIN,4.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-29 13:40:55,WNBA,2026-06-30,Sabrina Ionescu,Rebs+Asts,9.5,LVA,NORMAL,STRONG MORE,5.0,HIGH,WIN,10.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-06-29 13:40:55,WNBA,2026-06-30,Chelsea Gray,Rebs+Asts,7.5,NYL,GOBLIN,LEAN MORE,3.0,MEDIUM,WIN,10.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,A'ja Wilson,REB,7.5,NYL,GOBLIN,LEAN MORE,3.0,MEDIUM,DNP,DNP,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Jonquel Jones,PTS,9.5,LVA,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,9.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Chelsea Gray,AST,4.5,NYL,GOBLIN,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Breanna Stewart,PRA,24.5,LVA,GOBLIN,PASS,1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Jackie Young,PTS,16.5,NYL,NORMAL,PASS,1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,A'ja Wilson,PRA,39.5,NYL,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Chelsea Gray,AST,6.5,NYL,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-06-29 13:40:56,WNBA,2026-06-30,A'ja Wilson,PTS,25.5,NYL,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Chelsea Gray,AST,5.5,NYL,GOBLIN,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Chelsea Gray,PRA,22.5,NYL,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Jonquel Jones,PTS,13.5,LVA,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Sabrina Ionescu,PTS,15.5,LVA,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Breanna Stewart,PTS,18.5,LVA,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Breanna Stewart,AST,3.5,LVA,DEMON,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-06-29 13:40:56,WNBA,2026-06-30,Chelsea Gray,AST,7.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-06-29 13:40:57,WNBA,2026-06-30,Jackie Young,Pts+Asts,23.5,NYL,NORMAL,LEAN LESS,-3.0,MEDIUM,LOSS,38.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-29 13:40:57,WNBA,2026-06-30,Jackie Young,PTS,17.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-29 13:40:57,WNBA,2026-06-30,Chelsea Gray,AST,8.5,NYL,DEMON,PASS,-5.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Dearica Hamby,PTS,11.5,SEA,GOBLIN,STRONG MORE,5.0,HIGH,WIN,17.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Janelle Salaun,PTS,7.5,WAS,GOBLIN,STRONG MORE,5.0,HIGH,WIN,8.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Janelle Salaun,PTS,9.5,WAS,GOBLIN,STRONG MORE,5.0,HIGH,LOSS,8.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Cecilia Zandalasini,PTS,5.5,WAS,GOBLIN,STRONG MORE,5.0,HIGH,WIN,6.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Cecilia Zandalasini,PTS,7.5,WAS,GOBLIN,STRONG MORE,5.0,HIGH,LOSS,6.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Janelle Salaun,PTS,10.5,WAS,NORMAL,STRONG MORE,5.0,HIGH,LOSS,8.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Cecilia Zandalasini,PTS,8.5,WAS,NORMAL,STRONG MORE,5.0,HIGH,LOSS,6.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Dearica Hamby,PTS,15.5,SEA,NORMAL,STRONG MORE,5.0,HIGH,WIN,17.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Dearica Hamby,PTS,17.5,SEA,DEMON,STRONG MORE,5.0,HIGH,LOSS,17.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Ariel Atkins,PTS,7.5,SEA,GOBLIN,STRONG MORE,4.0,HIGH,LOSS,5.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Veronica Burton,PTS,7.5,WAS,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,7.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kayla Thornton,PTS,7.5,WAS,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,2.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Sonia Citron,PTS,11.5,GSV,GOBLIN,LEAN MORE,3.0,MEDIUM,DNP,DNP,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kayla Thornton,PTS,5.5,WAS,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,2.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kayla Thornton,PTS,8.5,WAS,NORMAL,LEAN MORE,3.0,MEDIUM,LOSS,2.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kiki Iriafen,PTS,11.5,GSV,GOBLIN,LEAN MORE,3.0,MEDIUM,WIN,12.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Veronica Burton,PTS,9.5,WAS,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,7.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Michaela Onyenwere,PTS,5.5,GSV,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,2.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kayla Thornton,PTS,9.5,WAS,DEMON,LEAN MORE,3.0,MEDIUM,LOSS,2.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Veronica Burton,PTS,11.5,WAS,NORMAL,LEAN MORE,3.0,MEDIUM,LOSS,7.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Janelle Salaun,PTS,11.5,WAS,DEMON,LEAN MORE,3.0,MEDIUM,LOSS,8.0,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Nneka Ogwumike,PTS,11.5,SEA,GOBLIN,LEAN MORE,2.0,MEDIUM,WIN,14.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down.
2026-07-05 13:21:19,WNBA,2026-07-06,Nneka Ogwumike,PTS,14.5,SEA,GOBLIN,LEAN MORE,2.0,MEDIUM,LOSS,14.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down.
2026-07-05 13:21:19,WNBA,2026-07-06,Nneka Ogwumike,PTS,17.5,SEA,NORMAL,LEAN MORE,2.0,MEDIUM,LOSS,14.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down.
2026-07-05 13:21:19,WNBA,2026-07-06,Ariel Atkins,PTS,9.5,SEA,NORMAL,LEAN MORE,2.0,MEDIUM,LOSS,5.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Ariel Atkins,PTS,11.5,SEA,DEMON,LEAN MORE,2.0,MEDIUM,LOSS,5.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Shakira Austin,PTS,9.5,GSV,GOBLIN,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Shakira Austin,PTS,7.5,GSV,GOBLIN,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Michaela Onyenwere,PTS,9.5,GSV,NORMAL,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Michaela Onyenwere,PTS,7.5,GSV,GOBLIN,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Dearica Hamby,PTS,19.5,SEA,DEMON,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kayla Thornton,PTS,11.5,WAS,DEMON,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Leila Lacan,PTS,9.5,MIN,GOBLIN,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Brittney Griner,PTS,9.5,MIN,GOBLIN,PASS,1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kiki Iriafen,PTS,14.5,GSV,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Shakira Austin,PTS,11.5,GSV,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Natisha Hiedeman,PTS,11.5,LAS,GOBLIN,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Cecilia Zandalasini,PTS,11.5,WAS,DEMON,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Cecilia Zandalasini,PTS,14.5,WAS,DEMON,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Brittney Griner,PTS,10.5,MIN,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Gabby Williams,PTS,11.5,WAS,GOBLIN,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Natasha Howard,PTS,14.5,CON,GOBLIN,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Brittney Griner,PTS,14.5,MIN,DEMON,PASS,-1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Nneka Ogwumike,PTS,19.5,SEA,DEMON,PASS,-2.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down.
2026-07-05 13:21:19,WNBA,2026-07-06,Natisha Hiedeman,PTS,15.5,LAS,NORMAL,LEAN LESS,-3.0,MEDIUM,WIN,15.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Natisha Hiedeman,PTS,14.5,LAS,GOBLIN,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Janelle Salaun,PTS,14.5,WAS,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Leila Lacan,PTS,11.5,MIN,NORMAL,LEAN LESS,-3.0,MEDIUM,LOSS,13.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Sonia Citron,PTS,14.5,GSV,GOBLIN,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kayla McBride,PTS,14.5,CON,GOBLIN,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kayla Thornton,PTS,14.5,WAS,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Michaela Onyenwere,PTS,11.5,GSV,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Natisha Hiedeman,PTS,19.5,LAS,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Veronica Burton,PTS,14.5,WAS,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Natisha Hiedeman,PTS,17.5,LAS,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Natasha Howard,PTS,16.5,CON,NORMAL,LEAN LESS,-3.0,MEDIUM,LOSS,18.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Courtney Williams,PTS,14.5,CON,GOBLIN,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Rae Burrell,PTS,11.5,SEA,GOBLIN,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-07-05 13:21:19,WNBA,2026-07-06,Kiki Iriafen,PTS,17.5,GSV,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
